fips,county,state,lon,lat,rMapState,rMapCounty
29099,Jefferson County,MO,-90.54184314,38.25596682,missouri,jefferson
29101,Johnson County,MO,-93.80609913,38.7458533,missouri,johnson
29103,Knox County,MO,-92.13278373,40.13238771,missouri,knox
29105,Laclede County,MO,-92.58776812,37.65567673,missouri,laclede
29107,Lafayette County,MO,-93.78435622,39.06577653,missouri,lafayette
29109,Lawrence County,MO,-93.83626663,37.11251553,missouri,lawrence
29111,Lewis County,MO,-91.70728603,40.09846649,missouri,lewis
29113,Lincoln County,MO,-90.96503997,39.05495898,missouri,lincoln
29115,Linn County,MO,-93.10559984,39.87064868,missouri,linn
29117,Livingston County,MO,-93.5500077,39.79258946,missouri,livingston
29119,McDonald County,MO,-94.36057043,36.63852777,missouri,mcdonald
29121,Macon County,MO,-92.54811078,39.83243254,missouri,macon
29123,Madison County,MO,-90.34812276,37.47470594,missouri,madison
29125,Maries County,MO,-91.91881282,38.16091523,missouri,maries
29127,Marion County,MO,-91.61304861,39.80330448,missouri,marion
29129,Mercer County,MO,-93.56745443,40.43676643,missouri,mercer
29131,Miller County,MO,-92.42036115,38.21191766,missouri,miller
29133,Mississippi County,MO,-89.2734122,36.8287823,missouri,mississippi
29135,Moniteau County,MO,-92.57780422,38.63111929,missouri,moniteau
29137,Monroe County,MO,-91.98427823,39.49198894,missouri,monroe
29139,Montgomery County,MO,-91.46256607,38.93472707,missouri,montgomery
29141,Morgan County,MO,-92.88329565,38.42253434,missouri,morgan
29143,New Madrid County,MO,-89.64355499,36.59461637,missouri,new madrid
29145,Newton County,MO,-94.34865685,36.91797988,missouri,newton
29147,Nodaway County,MO,-94.88419366,40.37894637,missouri,nodaway
29149,Oregon County,MO,-91.41720825,36.68441901,missouri,oregon
29151,Osage County,MO,-91.85436613,38.46128291,missouri,osage
29153,Ozark County,MO,-92.44181714,36.65114053,missouri,ozark
29155,Pemiscot County,MO,-89.78898197,36.2124657,missouri,pemiscot
29157,Perry County,MO,-89.82899679,37.703374,missouri,perry
29159,Pettis County,MO,-93.28276201,38.73056359,missouri,pettis
29161,Phelps County,MO,-91.79188192,37.87340498,missouri,phelps
29163,Pike County,MO,-91.16742828,39.33610213,missouri,pike
29165,Platte County,MO,-94.77186861,39.38923997,missouri,platte
29167,Polk County,MO,-93.40887724,37.61863765,missouri,polk
29169,Pulaski County,MO,-92.20316979,37.82033466,missouri,pulaski
29171,Putnam County,MO,-93.01082418,40.49222968,missouri,putnam
29173,Ralls County,MO,-91.50899006,39.52359448,missouri,ralls
29175,Randolph County,MO,-92.47694864,39.43804788,missouri,randolph
29177,Ray County,MO,-93.9923156,39.35602493,missouri,ray
29179,Reynolds County,MO,-90.97520162,37.35121377,missouri,reynolds
29181,Ripley County,MO,-90.87306994,36.65066954,missouri,ripley
29183,St. Charles County,MO,-90.67056707,38.78283345,missouri,st charles
29185,St. Clair County,MO,-93.78217755,38.038767,missouri,st clair
29187,St. Francois County,MO,-90.47573427,37.80658486,missouri,st francois
29189,St. Louis County,MO,-90.44919885,38.64148134,missouri,st louis
29510,St. Louis city,MO,-90.25469905,38.63405994,missouri,st louis city
29186,Ste. Genevieve County,MO,-90.19447915,37.88883953,missouri,ste genevieve
29195,Saline County,MO,-93.19561198,39.14064056,missouri,saline
29197,Schuyler County,MO,-92.5074041,40.48032618,missouri,schuyler
29199,Scotland County,MO,-92.13436632,40.46355974,missouri,scotland
29201,Scott County,MO,-89.56472931,37.05127459,missouri,scott
29203,Shannon County,MO,-91.40926513,37.15248055,missouri,shannon
29205,Shelby County,MO,-92.05383146,39.79598937,missouri,shelby
29207,Stoddard County,MO,-89.94693992,36.85655549,missouri,stoddard
29209,Stone County,MO,-93.47086098,36.74848862,missouri,stone
29211,Sullivan County,MO,-93.10451262,40.2128123,missouri,sullivan
29213,Taney County,MO,-93.04882907,36.65886916,missouri,taney
29215,Texas County,MO,-91.96757009,37.3134623,missouri,texas
29217,Vernon County,MO,-94.35087552,37.8527786,missouri,vernon
29219,Warren County,MO,-91.14710059,38.75908098,missouri,warren
29221,Washington County,MO,-90.87984281,37.95520656,missouri,washington
29223,Wayne County,MO,-90.47472299,37.11027401,missouri,wayne
29225,Webster County,MO,-92.8807147,37.28119947,missouri,webster
29227,Worth County,MO,-94.4252482,40.49403143,missouri,worth
29229,Wright County,MO,-92.46979775,37.26744907,missouri,wright
30001,Beaverhead County,MT,-112.8902652,45.13107595,montana,beaverhead
30003,Big Horn County,MT,-107.4894888,45.42312206,montana,big horn
30005,Blaine County,MT,-108.9575798,48.43000924,montana,blaine
30007,Broadwater County,MT,-111.4942339,46.33017668,montana,broadwater
30009,Carbon County,MT,-109.0336171,45.22461065,montana,carbon
30011,Carter County,MT,-104.5330757,45.52115218,montana,carter
30013,Cascade County,MT,-111.3364735,47.30261094,montana,cascade
30015,Chouteau County,MT,-110.4275698,47.87627208,montana,chouteau
30017,Custer County,MT,-105.5489799,46.25763545,montana,custer
30019,Daniels County,MT,-105.5388551,48.78574382,montana,daniels
30021,Dawson County,MT,-104.8875546,47.26663705,montana,dawson
30023,Deer Lodge County,MT,-113.0630134,46.05371756,montana,deer lodge
30025,Fallon County,MT,-104.4090338,46.33678812,montana,fallon
30027,Fergus County,MT,-109.2173914,47.26383094,montana,fergus
30029,Flathead County,MT,-114.0397919,48.28514657,montana,flathead
30031,Gallatin County,MT,-111.1758678,45.55933454,montana,gallatin
30033,Garfield County,MT,-106.9840447,47.28258661,montana,garfield
30035,Glacier County,MT,-112.9922656,48.6953199,montana,glacier
30037,Golden Valley County,MT,-109.1751095,46.37868923,montana,golden valley
30039,Granite County,MT,-113.4240032,46.39257523,montana,granite
30041,Hill County,MT,-110.1088424,48.62171061,montana,hill
30043,Jefferson County,MT,-112.0918571,46.14712791,montana,jefferson
30045,Judith Basin County,MT,-110.2592671,47.03405228,montana,judith basin
30047,Lake County,MT,-114.0729456,47.64056478,montana,lake
30049,Lewis and Clark County,MT,-112.3862955,47.11573982,montana,lewis and clark
30051,Liberty County,MT,-111.0248429,48.55243449,montana,liberty
30053,Lincoln County,MT,-115.3926397,48.53635078,montana,lincoln
30055,McCone County,MT,-105.7843952,47.65442419,montana,mccone
30057,Madison County,MT,-111.9190109,45.3046273,montana,madison
30059,Meagher County,MT,-110.8891911,46.59442081,montana,meagher
30061,Mineral County,MT,-114.9961893,47.14170838,montana,mineral
30063,Missoula County,MT,-113.9209295,47.02667804,montana,missoula
30065,Musselshell County,MT,-108.3969088,46.4925782,montana,musselshell
30067,Park County,MT,-110.5239625,45.51687668,montana,park
30069,Petroleum County,MT,-108.2459001,47.11866841,montana,petroleum
30071,Phillips County,MT,-107.9130194,48.26050187,montana,phillips
30073,Pondera County,MT,-112.215085,48.22003748,montana,pondera
30075,Powder River County,MT,-105.6101028,45.39842513,montana,powder river
30077,Powell County,MT,-112.9315202,46.85051821,montana,powell
30079,Prairie County,MT,-105.3587682,46.86441293,montana,prairie
30081,Ravalli County,MT,-114.1162854,46.07985138,montana,ravalli
30083,Richland County,MT,-104.5657175,47.78905325,montana,richland
30085,Roosevelt County,MT,-105.0024213,48.29654528,montana,roosevelt
30087,Rosebud County,MT,-106.7117979,46.22753373,montana,rosebud
30089,Sanders County,MT,-115.1317037,47.67305128,montana,sanders
30091,Sheridan County,MT,-104.5022941,48.72333577,montana,sheridan
30093,Silver Bow County,MT,-112.6488649,45.89356065,montana,silver bow
30095,Stillwater County,MT,-109.3977274,45.66964409,montana,stillwater
30097,Sweet Grass County,MT,-109.944192,45.81562735,montana,sweet grass
30099,Teton County,MT,-112.2246027,47.8312437,montana,teton
30101,Toole County,MT,-111.6956626,48.65677005,montana,toole
30103,Treasure County,MT,-107.2558632,46.2103466,montana,treasure
30105,Valley County,MT,-106.6625046,48.37150077,montana,valley
30107,Wheatland County,MT,-109.8467058,46.46045456,montana,wheatland
30109,Wibaux County,MT,-104.2428826,46.96483097,montana,wibaux
30111,Yellowstone County,MT,-108.2675942,45.93877508,montana,yellowstone
31001,Adams County,NE,-98.51034194,40.51878183,nebraska,adams
31003,Antelope County,NE,-98.07021449,42.15670329,nebraska,antelope
31005,Arthur County,NE,-101.6941861,41.56531103,nebraska,arthur
31007,Banner County,NE,-103.7051654,41.54954458,nebraska,banner
31009,Blaine County,NE,-99.97605364,41.91702651,nebraska,blaine
31011,Boone County,NE,-98.07141463,41.69412353,nebraska,boone
31013,Box Butte County,NE,-103.0762779,42.21989048,nebraska,box butte
31015,Boyd County,NE,-98.75791863,42.89394581,nebraska,boyd
31017,Brown County,NE,-99.9348142,42.43310645,nebraska,brown
31019,Buffalo County,NE,-99.0800028,40.85218436,nebraska,buffalo
31021,Burt County,NE,-96.33412945,41.84053465,nebraska,burt
31023,Butler County,NE,-97.12643859,41.21635289,nebraska,butler
31025,Cass County,NE,-96.14342649,40.89932573,nebraska,cass
31027,Cedar County,NE,-97.2503461,42.58870698,nebraska,cedar
31029,Chase County,NE,-101.7046561,40.52172533,nebraska,chase
31031,Cherry County,NE,-101.1220668,42.5425076,nebraska,cherry
31033,Cheyenne County,NE,-102.9865534,41.21782263,nebraska,cheyenne
31035,Clay County,NE,-98.06520158,40.51527571,nebraska,clay
31037,Colfax County,NE,-97.08404462,41.56386373,nebraska,colfax
31039,Cuming County,NE,-96.78697102,41.89928019,nebraska,cuming
31041,Custer County,NE,-99.73407812,41.39428448,nebraska,custer
31043,Dakota County,NE,-96.56088125,42.37785368,nebraska,dakota
31045,Dawes County,NE,-103.1318253,42.71368001,nebraska,dawes
31047,Dawson County,NE,-99.82373493,40.8686646,nebraska,dawson
31049,Deuel County,NE,-102.3331104,41.11076915,nebraska,deuel
31051,Dixon County,NE,-96.86221873,42.47853924,nebraska,dixon
31053,Dodge County,NE,-96.64957708,41.56497213,nebraska,dodge
31055,Douglas County,NE,-96.13887167,41.28123708,nebraska,douglas
31057,Dundy County,NE,-101.6895544,40.17869593,nebraska,dundy
31059,Fillmore County,NE,-97.60479461,40.51421319,nebraska,fillmore
31061,Franklin County,NE,-98.95083025,40.17688983,nebraska,franklin
31063,Frontier County,NE,-100.3932542,40.52968092,nebraska,frontier
31065,Furnas County,NE,-99.90808544,40.17896698,nebraska,furnas
31067,Gage County,NE,-96.68710697,40.25553189,nebraska,gage
31069,Garden County,NE,-102.3325166,41.61955636,nebraska,garden
31071,Garfield County,NE,-98.99343015,41.91329292,nebraska,garfield
31073,Gosper County,NE,-99.83480382,40.51624344,nebraska,gosper
31075,Grant County,NE,-101.7398871,41.91013269,nebraska,grant
31077,Greeley County,NE,-98.52474988,41.56295058,nebraska,greeley
31079,Hall County,NE,-98.51369299,40.86906774,nebraska,hall
31081,Hamilton County,NE,-98.03354078,40.86569976,nebraska,hamilton
31083,Harlan County,NE,-99.40385214,40.1746813,nebraska,harlan
31085,Hayes County,NE,-101.0597377,40.5255931,nebraska,hayes
31087,Hitchcock County,NE,-101.0411188,40.18211427,nebraska,hitchcock
31089,Holt County,NE,-98.79047655,42.45236147,nebraska,holt
31091,Hooker County,NE,-101.1334682,41.91639831,nebraska,hooker
31093,Howard County,NE,-98.52636819,41.21434529,nebraska,howard
31095,Jefferson County,NE,-97.14069454,40.1697304,nebraska,jefferson
31097,Johnson County,NE,-96.27552632,40.38175548,nebraska,johnson
31099,Kearney County,NE,-98.95328103,40.50399556,nebraska,kearney
31101,Keith County,NE,-101.66687,41.19808761,nebraska,keith
31103,Keya Paha County,NE,-99.71734205,42.87841778,nebraska,keya paha
31105,Kimball County,NE,-103.7137552,41.20038245,nebraska,kimball
31107,Knox County,NE,-97.89348698,42.62291384,nebraska,knox
31109,Lancaster County,NE,-96.68639018,40.76891356,nebraska,lancaster
31111,Lincoln County,NE,-100.7509872,41.04669723,nebraska,lincoln
31113,Logan County,NE,-100.4796028,41.57021601,nebraska,logan
31115,Loup County,NE,-99.45773127,41.91294291,nebraska,loup
31117,McPherson County,NE,-101.056858,41.57119113,nebraska,mcpherson
31119,Madison County,NE,-97.60135238,41.90361942,nebraska,madison
31121,Merrick County,NE,-98.05400888,41.15882357,nebraska,merrick
31123,Morrill County,NE,-103.0013861,41.71374111,nebraska,morrill
31125,Nance County,NE,-97.99627861,41.39277056,nebraska,nance
31127,Nemaha County,NE,-95.8540939,40.3852604,nebraska,nemaha
31129,Nuckolls County,NE,-98.05490561,40.17116129,nebraska,nuckolls
31131,Otoe County,NE,-96.13643551,40.63576269,nebraska,otoe
31133,Pawnee County,NE,-96.24397981,40.12880656,nebraska,pawnee
31135,Perkins County,NE,-101.6602773,40.84910035,nebraska,perkins
31137,Phelps County,NE,-99.41912492,40.51057153,nebraska,phelps
31139,Pierce County,NE,-97.60139791,42.24817877,nebraska,pierce
31141,Platte County,NE,-97.52597092,41.56422385,nebraska,platte
31143,Polk County,NE,-97.57416607,41.18069345,nebraska,polk
31145,Red Willow County,NE,-100.4723324,40.17844575,nebraska,red willow
31147,Richardson County,NE,-95.71761668,40.13178023,nebraska,richardson
31149,Rock County,NE,-99.45434533,42.42079316,nebraska,rock
31151,Saline County,NE,-97.1426708,40.51136967,nebraska,saline
31153,Sarpy County,NE,-96.11293791,41.10362801,nebraska,sarpy
31155,Saunders County,NE,-96.63278653,41.21351826,nebraska,saunders
31157,Scotts Bluff County,NE,-103.703921,41.85333721,nebraska,scotts bluff
31159,Seward County,NE,-97.13926315,40.86048508,nebraska,seward
31161,Sheridan County,NE,-102.402109,42.50487607,nebraska,sheridan
31163,Sherman County,NE,-98.98132324,41.21858597,nebraska,sherman
31165,Sioux County,NE,-103.7611804,42.4855907,nebraska,sioux
31167,Stanton County,NE,-97.19644908,41.90089232,nebraska,stanton
31169,Thayer County,NE,-97.59909122,40.17112851,nebraska,thayer
31171,Thomas County,NE,-100.5540716,41.91645803,nebraska,thomas
31173,Thurston County,NE,-96.53830034,42.14426493,nebraska,thurston
31175,Valley County,NE,-98.98848244,41.56487066,nebraska,valley
31177,Washington County,NE,-96.21516303,41.5152748,nebraska,washington
31179,Wayne County,NE,-97.11050588,42.19097958,nebraska,wayne
31181,Webster County,NE,-98.50558088,40.17328975,nebraska,webster
31183,Wheeler County,NE,-98.5266178,41.91078686,nebraska,wheeler
31185,York County,NE,-97.60493488,40.86336583,nebraska,york
32001,Churchill County,NV,-118.3511522,39.57766616,nevada,churchill
32003,Clark County,NV,-115.0204796,36.21962581,nevada,clark
32005,Douglas County,NV,-119.6122644,38.90653404,nevada,douglas
32007,Elko County,NV,-115.3580714,41.15518334,nevada,elko
32009,Esmeralda County,NV,-117.6378092,37.78634783,nevada,esmeralda
32011,Eureka County,NV,-116.2359752,39.96070904,nevada,eureka
32013,Humboldt County,NV,-118.1095763,41.41287792,nevada,humboldt
32015,Lander County,NV,-117.0402578,39.94229394,nevada,lander
32017,Lincoln County,NV,-114.8721532,37.63820024,nevada,lincoln
32019,Lyon County,NV,-119.1955829,39.02016629,nevada,lyon
32021,Mineral County,NV,-118.4391036,38.52832882,nevada,mineral
32023,Nye County,NV,-116.4721812,38.04520053,nevada,nye
32027,Pershing County,NV,-118.4099315,40.45319988,nevada,pershing
32029,Storey County,NV,-119.5325102,39.44577212,nevada,storey
32031,Washoe County,NV,-119.6632968,40.67153341,nevada,washoe
32033,White Pine County,NV,-114.8650745,39.44002874,nevada,white pine
32510,Carson City,NV,-119.7427045,39.15136547,nevada,carson city
33001,Belknap County,NH,-71.42227325,43.51750563,new hampshire,belknap
33003,Carroll County,NH,-71.19964826,43.88247351,new hampshire,carroll
33005,Cheshire County,NH,-72.25419366,42.92029356,new hampshire,cheshire
33007,Coos County,NH,-71.30769636,44.70653092,new hampshire,coos
33009,Grafton County,NH,-71.81627339,43.93652003,new hampshire,grafton
33011,Hillsborough County,NH,-71.71271034,42.91749106,new hampshire,hillsborough
33013,Merrimack County,NH,-71.68097076,43.29866862,new hampshire,merrimack
33015,Rockingham County,NH,-71.12158814,42.99016777,new hampshire,rockingham
33017,Strafford County,NH,-71.03101117,43.30343833,new hampshire,strafford
33019,Sullivan County,NH,-72.22276179,43.36265383,new hampshire,sullivan
34001,Atlantic County,NJ,-74.67417523,39.4805908,new jersey,atlantic
34003,Bergen County,NJ,-74.0737793,40.96161526,new jersey,bergen
34005,Burlington County,NJ,-74.6657928,39.8845274,new jersey,burlington
34007,Camden County,NJ,-74.9467993,39.79757601,new jersey,camden
34009,Cape May County,NJ,-74.80786238,39.15103809,new jersey,cape may
34011,Cumberland County,NJ,-75.11115454,39.3706433,new jersey,cumberland
34013,Essex County,NJ,-74.24867039,40.79100985,new jersey,essex
34015,Gloucester County,NJ,-75.13739449,39.71494423,new jersey,gloucester
34017,Hudson County,NJ,-74.092982,40.74154421,new jersey,hudson
34019,Hunterdon County,NJ,-74.91399192,40.57308721,new jersey,hunterdon
34021,Mercer County,NJ,-74.69454763,40.28633596,new jersey,mercer
34023,Middlesex County,NJ,-74.41747601,40.44670472,new jersey,middlesex
34025,Monmouth County,NJ,-74.20899497,40.26115783,new jersey,monmouth
34027,Morris County,NJ,-74.55698658,40.86162841,new jersey,morris
34029,Ocean County,NJ,-74.28385628,39.91416146,new jersey,ocean
34031,Passaic County,NJ,-74.2986645,41.03232275,new jersey,passaic
34033,Salem County,NJ,-75.34276822,39.59320402,new jersey,salem
34035,Somerset County,NJ,-74.62239066,40.56772099,new jersey,somerset
34037,Sussex County,NJ,-74.69524673,41.14084159,new jersey,sussex
34039,Union County,NJ,-74.31497857,40.66754875,new jersey,union
34041,Warren County,NJ,-75.00165762,40.86242672,new jersey,warren
35001,Bernalillo County,NM,-106.6767435,35.04691438,new mexico,bernalillo
35003,Catron County,NM,-108.4110664,33.9136404,new mexico,catron
35005,Chaves County,NM,-104.4653134,33.35864138,new mexico,chaves
35007,Colfax County,NM,-104.6473454,36.59553776,new mexico,colfax
35009,Curry County,NM,-103.3510734,34.57533354,new mexico,curry
35011,De Baca County,NM,-104.414751,34.34266671,new mexico,de baca
35013,Dona Ana County,NM,-106.8416597,32.34649429,new mexico,dona ana
35015,Eddy County,NM,-104.3030404,32.46685667,new mexico,eddy
35017,Grant County,NM,-108.3877249,32.74469933,new mexico,grant
35019,Guadalupe County,NM,-104.7870884,34.85921372,new mexico,guadalupe
35021,Harding County,NM,-103.814818,35.85244889,new mexico,harding
35023,Hidalgo County,NM,-108.7263348,31.92778689,new mexico,hidalgo
35025,Lea County,NM,-103.4124441,32.78279933,new mexico,lea
35027,Lincoln County,NM,-105.463641,33.74017606,new mexico,lincoln
35028,Los Alamos County,NM,-106.315252,35.85950589,new mexico,los alamos
35029,Luna County,NM,-107.762235,32.1813824,new mexico,luna
35031,McKinley County,NM,-108.2675106,35.57982964,new mexico,mckinley
35033,Mora County,NM,-104.9516898,36.00258002,new mexico,mora
35035,Otero County,NM,-105.7491534,32.60543278,new mexico,otero
35037,Quay County,NM,-103.5449223,35.10172421,new mexico,quay
35039,Rio Arriba County,NM,-106.7112903,36.50046388,new mexico,rio arriba
35041,Roosevelt County,NM,-103.4806714,34.02086808,new mexico,roosevelt
35043,Sandoval County,NM,-106.8698598,35.67887882,new mexico,sandoval
35045,San Juan County,NM,-108.3256627,36.50871212,new mexico,san juan
35047,San Miguel County,NM,-104.812564,35.47166102,new mexico,san miguel
35049,Santa Fe County,NM,-105.977299,35.49856389,new mexico,santa fe
35051,Sierra County,NM,-107.2014065,33.12671322,new mexico,sierra
35053,Socorro County,NM,-106.9339384,34.0062219,new mexico,socorro
35055,Taos County,NM,-105.6411428,36.56559631,new mexico,taos
35057,Torrance County,NM,-105.8465551,34.63126434,new mexico,torrance
35059,Union County,NM,-103.4740913,36.474897,new mexico,union
35006,Cibola County,NM,-108.0032039,34.90848607,new mexico,cibola
36001,Albany County,NY,-73.97451843,42.60391914,new york,albany
36003,Allegany County,NY,-78.03352291,42.25604318,new york,allegany
36005,Bronx County,NY,-73.86494465,40.85618156,new york,bronx
36007,Broome County,NY,-75.81766281,42.16336714,new york,broome
36009,Cattaraugus County,NY,-78.67715953,42.2496734,new york,cattaraugus
36011,Cayuga County,NY,-76.55464868,42.91937733,new york,cayuga
36013,Chautauqua County,NY,-79.36496073,42.23210063,new york,chautauqua
36015,Chemung County,NY,-76.76316619,42.14159273,new york,chemung
36017,Chenango County,NY,-75.60951593,42.49580328,new york,chenango
36019,Clinton County,NY,-73.68638371,44.74823216,new york,clinton
36021,Columbia County,NY,-73.63709391,42.25262343,new york,columbia
36023,Cortland County,NY,-76.06449098,42.59475289,new york,cortland
36025,Delaware County,NY,-74.9704907,42.19659292,new york,delaware
36027,Dutchess County,NY,-73.7519071,41.76732521,new york,dutchess
36029,Erie County,NY,-78.73493278,42.76450405,new york,erie
36031,Essex County,NY,-73.78035307,44.11612863,new york,essex
36033,Franklin County,NY,-74.30672735,44.59142651,new york,franklin
36035,Fulton County,NY,-74.4252687,43.11157583,new york,fulton
36037,Genesee County,NY,-78.19807158,42.99963258,new york,genesee
36039,Greene County,NY,-74.13099837,42.27937477,new york,greene
36041,Hamilton County,NY,-74.50426776,43.66007705,new york,hamilton
36043,Herkimer County,NY,-74.97219129,43.4141244,new york,herkimer
36045,Jefferson County,NY,-75.91629678,44.03170465,new york,jefferson
36047,Kings County,NY,-73.95465424,40.64057761,new york,kings
36049,Lewis County,NY,-75.45191134,43.78292917,new york,lewis
36051,Livingston County,NY,-77.78247429,42.72247211,new york,livingston
36053,Madison County,NY,-75.67317735,42.91485583,new york,madison
36055,Monroe County,NY,-77.70188831,43.14305942,new york,monroe
36057,Montgomery County,NY,-74.45333983,42.9015779,new york,montgomery
36059,Nassau County,NY,-73.58388267,40.74586173,new york,nassau
36061,New York County,NY,-73.97427095,40.77021579,new york,new york
36063,Niagara County,NY,-78.73466893,43.19856158,new york,niagara
36065,Oneida County,NY,-75.44634261,43.2436147,new york,oneida
36067,Onondaga County,NY,-76.19390512,43.00465974,new york,onondaga
36069,Ontario County,NY,-77.29985236,42.85386442,new york,ontario
36071,Orange County,NY,-74.31135056,41.40106653,new york,orange
36073,Orleans County,NY,-78.23425325,43.24726665,new york,orleans
36075,Oswego County,NY,-76.14640913,43.42838716,new york,oswego
36077,Otsego County,NY,-75.0349875,42.63397143,new york,otsego
36079,Putnam County,NY,-73.75269988,41.42884809,new york,putnam
36081,Queens County,NY,-73.81471195,40.68353151,new york,queens
36083,Rensselaer County,NY,-73.51042164,42.71191759,new york,rensselaer
36085,Richmond County,NY,-74.17371991,40.57794446,new york,richmond
36087,Rockland County,NY,-74.02496485,41.15290325,new york,rockland
36089,St. Lawrence County,NY,-75.07055083,44.49745954,new york,st lawrence
36091,Saratoga County,NY,-73.86642423,43.10927763,new york,saratoga
36093,Schenectady County,NY,-74.06519346,42.82422863,new york,schenectady
36095,Schoharie County,NY,-74.44267109,42.58669407,new york,schoharie
36097,Schuyler County,NY,-76.87725366,42.39503678,new york,schuyler
36099,Seneca County,NY,-76.83318513,42.77398389,new york,seneca
36101,Steuben County,NY,-77.38909938,42.26930102,new york,steuben
36103,Suffolk County,NY,-72.84617815,40.86685832,new york,suffolk
36105,Sullivan County,NY,-74.77417803,41.71357134,new york,sullivan
36107,Tioga County,NY,-76.30568488,42.17365067,new york,tioga
36109,Tompkins County,NY,-76.47145894,42.45785979,new york,tompkins
36111,Ulster County,NY,-74.26255038,41.89000073,new york,ulster
36113,Warren County,NY,-73.85878186,43.56180119,new york,warren
36115,Washington County,NY,-73.44217134,43.32177845,new york,washington
36117,Wayne County,NY,-77.03518844,43.15938863,new york,wayne
36119,Westchester County,NY,-73.76250994,41.16350714,new york,westchester
36121,Wyoming County,NY,-78.23232106,42.70127941,new york,wyoming
36123,Yates County,NY,-77.11955633,42.63186093,new york,yates
37001,Alamance County,NC,-79.39965263,36.03540632,north carolina,alamance
37003,Alexander County,NC,-81.17838895,35.93489038,north carolina,alexander
37005,Alleghany County,NC,-81.14063104,36.49508552,north carolina,alleghany
37007,Anson County,NC,-80.10357841,34.97707812,north carolina,anson
37009,Ashe County,NC,-81.51387552,36.4388489,north carolina,ashe
37011,Avery County,NC,-81.92854401,36.09248726,north carolina,avery
37013,Beaufort County,NC,-76.87079442,35.49594689,north carolina,beaufort
37015,Bertie County,NC,-76.98465268,36.06658032,north carolina,bertie
37017,Bladen County,NC,-78.55175536,34.61386552,north carolina,bladen
37019,Brunswick County,NC,-78.24252233,34.07763809,north carolina,brunswick
37021,Buncombe County,NC,-82.53955027,35.6161914,north carolina,buncombe
37023,Burke County,NC,-81.7139294,35.75840745,north carolina,burke
37025,Cabarrus County,NC,-80.56026675,35.38596494,north carolina,cabarrus
37027,Caldwell County,NC,-81.55607748,35.95932278,north carolina,caldwell
37029,Camden County,NC,-76.22192644,36.39575163,north carolina,camden
37031,Carteret County,NC,-76.68286164,34.83908945,north carolina,carteret
37033,Caswell County,NC,-79.32200265,36.38782066,north carolina,caswell
37035,Catawba County,NC,-81.21212223,35.66645138,north carolina,catawba
37037,Chatham County,NC,-79.24155772,35.70216608,north carolina,chatham
37039,Cherokee County,NC,-84.06440271,35.13203392,north carolina,cherokee
37041,Chowan County,NC,-76.59851247,36.15072432,north carolina,chowan
37043,Clay County,NC,-83.75415102,35.05575498,north carolina,clay
37045,Cleveland County,NC,-81.56066483,35.34281641,north carolina,cleveland
37047,Columbus County,NC,-78.63454215,34.26516139,north carolina,columbus
37049,Craven County,NC,-77.09809539,35.13350023,north carolina,craven
37051,Cumberland County,NC,-78.83013622,35.04744824,north carolina,cumberland
37053,Currituck County,NC,-75.94655153,36.52304124,north carolina,currituck
37055,Dare County,NC,-75.85107355,35.76329247,north carolina,dare
37057,Davidson County,NC,-80.20630259,35.79131629,north carolina,davidson
37059,Davie County,NC,-80.53927075,35.92914176,north carolina,davie
37061,Duplin County,NC,-77.92512793,34.93979339,north carolina,duplin
37063,Durham County,NC,-78.88289514,36.02984528,north carolina,durham
37065,Edgecombe County,NC,-77.59954269,35.90859066,north carolina,edgecombe
37067,Forsyth County,NC,-80.25678599,36.12658238,north carolina,forsyth
37069,Franklin County,NC,-78.27844511,36.0763234,north carolina,franklin
37071,Gaston County,NC,-81.17857838,35.30517586,north carolina,gaston
37073,Gates County,NC,-76.69759697,36.44451149,north carolina,gates
37075,Graham County,NC,-83.83693795,35.35014076,north carolina,graham
37077,Granville County,NC,-78.64908881,36.29759101,north carolina,granville
37079,Greene County,NC,-77.68151734,35.48399724,north carolina,greene
37081,Guilford County,NC,-79.78689405,36.07109854,north carolina,guilford
37083,Halifax County,NC,-77.64324853,36.25202901,north carolina,halifax
37085,Harnett County,NC,-78.86538266,35.36887082,north carolina,harnett
37087,Haywood County,NC,-82.9841544,35.56059866,north carolina,haywood
37089,Henderson County,NC,-82.4876282,35.33810258,north carolina,henderson
37091,Hertford County,NC,-76.99034625,36.35741803,north carolina,hertford
37093,Hoke County,NC,-79.23776799,34.98361539,north carolina,hoke
37095,Hyde County,NC,-76.24571076,35.53531563,north carolina,hyde
37097,Iredell County,NC,-80.87232144,35.80691758,north carolina,iredell
37099,Jackson County,NC,-83.13992836,35.28356264,north carolina,jackson
37101,Johnston County,NC,-78.36818586,35.51519888,north carolina,johnston
37103,Jones County,NC,-77.37486703,35.03244629,north carolina,jones
37105,Lee County,NC,-79.17794608,35.46909764,north carolina,lee
37107,Lenoir County,NC,-77.64657361,35.25657237,north carolina,lenoir
37109,Lincoln County,NC,-81.24567556,35.49423093,north carolina,lincoln
37111,McDowell County,NC,-82.05954866,35.68278213,north carolina,mcdowell
37113,Macon County,NC,-83.42137397,35.15129921,north carolina,macon
37115,Madison County,NC,-82.71067242,35.86071297,north carolina,madison
37117,Martin County,NC,-77.10193157,35.83970097,north carolina,martin
37119,Mecklenburg County,NC,-80.83714205,35.25199387,north carolina,mecklenburg
37121,Mitchell County,NC,-82.16520186,36.00995048,north carolina,mitchell
